0,0,1000
0.04,0.209017575309944,1016.65267891127
0.08,0.421210523326826,1033.31850920461
0.12,0.637320878541781,1049.71486750078
0.16,0.85712743464517,1065.66863817756
0.2,1.08050745562025,1081.06128410823
0.24,1.30851331427276,1095.68945795788
0.28,1.54116851783616,1109.56349537781
0.32,1.77813757396977,1122.74656336472
0.36,2.01910380988132,1135.2956209773
0.4,2.26345537131578,1147.33508310203
0.44,2.50982038450219,1159.10794448168
0.48,2.75792486307122,1170.56341871156
0.52,3.00756027838996,1181.66637098062
0.56,3.2585082708496,1192.40554519035
0.6,3.51010849106231,1203.10667641955
0.64,3.76176208931257,1215.67007748623
0.68,4.01441227680344,1229.93635038015
0.72,4.26872551281333,1245.2959337955
0.76,4.52510200955156,1261.31929313683
0.8,4.78368741344259,1277.72239100153
0.84,5.04364522100009,1294.49896243466
0.88,5.30479156135582,1311.49193383195
0.92,5.56716777721532,1328.53518259155
0.96,5.83074097430319,1345.51777231718
1,6.09543014909426,1362.36690674006
1.04,6.36122444016457,1379.58306828652
1.08,6.62797355390125,1397.77132762413
1.12,6.89560630420929,1416.8834703932
1.16,7.16453293419709,1436.57319280083
1.2,7.43499633061104,1456.6167255559
1.24,7.7071292059314,1476.87130809571
1.28,7.98099436154256,1497.24603469825
1.32,8.25661036555439,1517.68315328591
1.36,8.53395923479986,1538.15223372205
1.4,8.81245294584521,1559.02622117309
1.44,9.09187414826757,1580.41663795234
1.48,9.3724779340616,1602.11406940436
1.52,9.65448187017708,1624.29087248664
1.56,9.93817772294392,1646.88530516803
1.6,10.2237115167264,1669.64518918779
1.64,10.5111011397718,1692.41283276644
1.68,10.8002871060044,1715.09032389641
1.72,11.0911644344756,1737.61743002622
1.76,11.3835999384531,1759.9595360872
1.8,11.6770281145289,1782.40745854397
1.84,11.9711489338239,1805.06089470272
1.88,12.2646726297879,1778.12658489858
1.92,12.5460583080354,1767.77797761705
1.96,12.8212429162723,1767.49440013397
2,13.0937207585344,1773.32535298805
2.04,13.3654689083078,1782.18396690198
2.08,13.6373180179148,1792.31746370986
2.12,13.9095039846633,1803.44296906622
2.16,14.1821114786874,1815.44954880513
2.2,14.4554457410216,1828.00007888855
2.24,14.7296948037812,1840.8917318483
2.28,15.0049737057072,1854.00498173296
2.32,15.2813543820008,1867.26941303385
2.36,15.5588832676581,1880.6435786134
2.4,15.8375916808973,1894.10312132484
2.44,16.1175019530797,1907.63376541933
2.48,16.3986310491949,1921.2271805491
2.52,16.6809927067773,1934.87854105107
2.56,16.9645986998219,1948.58508586395
2.6,17.2494595858828,1962.34526904544
2.64,17.5355851479262,1976.15825882434
2.68,17.8229846559107,1990.02364228991
2.72,18.1116668231849,2003.93760982193
2.76,18.4016248464787,2017.8290193418
2.8,18.6927141983564,2031.8125945683
2.84,18.9846341863119,2046.2162968327
2.88,19.2775162415465,2060.86576348773
2.92,19.5714415279168,2075.64352998423
2.96,19.8664461299002,2090.48396628241
3,20.1625410638588,2105.35044412487
3.04,20.4596621439672,2119.8652616827
3.08,20.7575611286593,2133.91077469656
3.12,21.0560698146779,2147.72647456381
3.16,21.3551111223956,2161.44465259095
3.2,21.6546579218018,2175.1386609938
3.24,21.9547103835413,2188.84943701696
3.28,22.2552835320006,2202.60007664345
3.32,22.5564004076171,2216.40384483822
3.36,22.8580883118762,2230.26858121019
3.4,23.1603767467927,2244.1991252177
3.44,23.463296286246,2258.19865249317
3.48,23.7668779600435,2272.26941198468
3.52,24.071152920216,2286.41313308153
3.56,24.3761522626816,2300.63125080192
3.6,24.6819069343981,2314.92503057946
3.64,24.9882989494174,2329.47999215759
3.68,25.2952360598922,2344.46277063343
3.72,25.6028909262334,2359.71552522901
3.76,25.91137459478,2375.15104607866
3.8,26.2207620528198,2390.7235448671
3.84,26.5311057441813,2406.37447152519
3.88,26.842375323479,2421.86913742544
3.92,27.1544810951342,2437.24444562539
3.96,27.4673729190398,2452.56473964505
4,27.7810260664079,2467.86375667396
4.04,28.0952327948086,2482.07611044112
4.08,28.4092203186991,2494.84871510539
4.12,28.722464222545,2506.86427538358
4.16,29.034711496506,2518.47785941111
4.2,29.3458493714029,2529.87457873026
4.24,29.6558372690171,2541.15141344664
4.28,29.9646715966921,2552.35960247285
4.32,30.2723675488172,2563.52660501884
4.36,30.5789497000132,2574.66748890602
4.4,30.8844471432301,2585.79084431581
4.44,31.1888909792581,2596.90185983554
4.48,31.4923130241705,2608.00392549893
4.52,31.7947451483293,2619.09946999066
4.56,32.0962118889969,2630.2004728687
4.6,32.3965375265032,2641.6190301686
4.64,32.6957731047636,2653.37046818023
4.68,32.9939272362497,2665.46065815044
4.72,33.2905810975472,2678.34281834526
4.76,33.5860627624143,2691.64709819099
4.8,33.8806317827742,2705.11150920666
4.84,34.1745162538851,2718.55324216868
4.88,34.4677619916695,2731.96766413028
4.92,34.760392555186,2745.36755717024
4.96,35.0524589660297,2759.01714905291
5,35.3441300346869,2772.86741205384
5.04,35.6354510275745,2786.49077386856
5.08,35.9261378007479,2799.92399709713
5.12,36.2158449963264,2813.71555944651
5.16,36.5047516273992,2827.66860346384
5.2,36.7929728457462,2841.67363687056
5.24,37.08069613238,2855.66060500831
5.28,37.3683031696564,2869.57450660284
5.32,37.6558017656041,2883.4581841739
5.36,37.9432036856978,2897.33186023516
5.4,38.230462547819,2911.52011696665
5.44,38.5176780378177,2926.72579810568
5.48,38.8052756092461,2942.34840830042
5.52,39.093428222482,2958.12810940382
5.56,39.3822060939082,2973.98250559983
5.6,39.6716468957281,2989.88525417433
5.64,39.9617974123721,3005.73645777755
5.68,40.2526455757244,3021.57042907213
5.72,40.5441918245708,3037.42455745817
5.76,40.8364504717089,3053.31272825002
5.8,41.1294405967747,3069.24078662902
5.84,41.4230701555755,3085.380318393
5.88,41.7168440963749,3102.46081770743
5.92,42.0111098804076,3119.92440978677
5.96,42.3060488727423,3137.51563133737
6,42.6017240026033,3155.17309152859
6.04,42.8981209243556,3172.71634801029
6.08,43.1951067836792,3190.14638987882
6.12,43.492633480396,3207.54376112485
6.16,43.7906018521021,3225.00056426934
6.2,44.0889273291153,3242.84780071679
6.24,44.3878013799707,3260.8320753353
6.28,44.6872974309449,3278.87817023285
6.32,44.9874532153575,3296.97202726121
6.36,45.2882990061708,3315.11243492819
6.4,45.5898635474364,3333.30089679264
6.44,45.892175315292,3351.53948959043
6.48,46.1952627927049,3369.83040708966
6.52,46.4991496759972,3388.18389955767
6.56,46.8036961945183,3406.87345608778
6.6,47.1090338826524,3425.72287044315
6.64,47.4152406761637,3444.65260756999
6.68,47.7223557108493,3463.64895886591
6.72,48.0304106492209,3482.71104520465
6.76,48.3394357889104,3501.84050169779
6.8,48.6494612657499,3521.03945791889
6.84,48.9605172968663,3540.31014020826
6.88,49.2726342346488,3559.65479325075
6.92,49.5858425832003,3579.07566490981
6.96,49.9001730072907,3598.57500367247
7,50.2155322087526,3617.76111331752
7.04,50.5313257214065,3636.07455943398
7.08,50.8468668979506,3653.90448021666
7.12,51.1619753165303,3671.59680881138
7.16,51.4766280306096,3689.22168366331
7.2,51.7908332144788,3706.79453819967
7.24,52.1046051888562,3724.31980379323
7.28,52.4179594232093,3741.79966004421
7.32,52.7308890537699,3759.27234868816
7.36,53.0428313765608,3777.6360846107
