0,1000
0.29286,1352.6
0.75342,1618.5
1.3531,1803.8
2.0502,1926
2.8133,2003.3
3.6151,2049.7
4.4317,2076.3
5.2438,2092
6.0435,2101.3
6.8216,2109.7
7.5769,2118.4
8.3093,2127.5
9.015,2137.7
9.6962,2148.4
10.354,2159.9
10.986,2173.6
11.598,2188.3
12.189,2203.4
12.762,2219.7
13.314,2237.7
13.851,2256.1
14.373,2274.5
14.88,2292.5
15.373,2311.1
15.853,2330.3
16.32,2349.4
16.776,2368.1
17.221,2386.2
17.656,2403.8
18.081,2421.1
18.493,2439.8
18.893,2460
19.283,2481
19.664,2503.5
20.037,2526.5
20.405,2550.7
20.767,2576.7
21.126,2602.9
21.482,2629.9
21.978,2461.6
22.393,2375.7
22.765,2333.5
23.112,2314
23.445,2306.4
23.769,2305.3
24.086,2307.6
24.399,2311.7
24.707,2316.8
25.012,2322.8
25.312,2329.5
25.61,2336.6
25.904,2343.7
26.196,2350.9
26.484,2358.1
26.77,2365.2
27.053,2372.1
27.334,2379
27.612,2385.8
27.887,2392.6
28.16,2399.2
28.43,2405.6
28.697,2412
28.962,2418.2
29.225,2424.3
29.485,2430.3
29.743,2436.2
29.998,2442.4
30.251,2448.8
30.501,2456
30.747,2463.7
30.992,2471.5
31.233,2479.4
31.473,2487.1
31.711,2494.9
31.946,2502.9
32.18,2510.9
32.412,2519.3
32.641,2528
32.869,2536.8
33.095,2545.5
33.32,2554
33.544,2562.4
33.766,2571
33.987,2580.5
34.207,2590.4
34.427,2600.3
34.645,2610.2
34.863,2619.9
35.08,2629.6
35.297,2639.1
35.513,2648.6
35.728,2658.4
35.941,2669
36.154,2679.8
36.365,2690.5
36.576,2701.2
36.786,2711.8
36.995,2722.5
37.203,2733.5
37.411,2744.5
37.617,2755.5
37.823,2766.4
38.028,2777.2
38.339,2579.9
38.59,2480.5
38.811,2430.7
39.008,2306.8
39.126,1996
39.161,1825.6
39.167,1728.6
39.164,1655.4
39.157,1594.5
39.148,1541.9
39.136,1495.5
39.124,1453.9
39.111,1416.2
39.098,1381.6
39.083,1349.7
39.069,1320.2
39.054,1292.7
39.039,1267.1
39.024,1243.2
39.009,1220.7
38.993,1199.7
38.978,1180.5
38.962,1163.5
38.946,1148.4
38.931,1135
38.915,1123.2
38.899,1112.6
38.883,1103.2
38.867,1094.9
38.851,1087.4
38.835,1080.8
38.819,1074.9
38.803,1069.7
38.787,1065
38.771,1060.9
38.755,1057.1
38.739,1053.8
38.723,1050.9
38.707,1048.3
38.691,1045.9
38.675,1043.9
38.659,1042
38.643,1040.3
38.627,1038.9
38.611,1037.5
38.595,1036.4
38.58,1035.3
38.564,1034.4
