92.895,3000.2
92.916,2999.4
92.936,2998.5
92.955,2997.6
92.974,2996.7
92.993,2995.7
93.012,2994.8
93.029,2993.9
93.047,2992.9
93.064,2991.9
93.081,2990.9
93.097,2989.9
93.113,2988.9
93.128,2987.8
93.143,2986.8
93.158,2985.7
93.172,2984.7
93.186,2983.6
93.199,2982.5
93.212,2981.4
93.225,2980.2
93.237,2979.1
93.249,2978
93.261,2976.8
93.272,2975.7
93.283,2974.5
93.293,2973.3
93.303,2972.1
93.313,2970.9
93.322,2969.7
93.331,2968.5
93.34,2967.3
93.348,2966.1
93.356,2964.8
93.363,2963.6
93.371,2962.3
93.377,2961.1
93.384,2959.8
93.39,2958.6
93.396,2957.3
93.402,2956
93.407,2954.8
93.412,2953.5
93.417,2952.2
93.421,2950.9
93.425,2949.6
93.429,2948.3
93.432,2947
93.435,2945.7
93.438,2944.4
93.441,2943.1
93.443,2941.8
93.445,2940.5
93.447,2939.2
93.448,2938
93.449,2936.7
93.45,2935.4
93.451,2934.1
93.451,2932.8
93.451,2931.4
93.451,2930
93.451,2928.5
93.45,2927
93.449,2925.6
93.448,2924.1
93.446,2922.6
93.444,2921.2
93.442,2919.7
93.44,2918.3
93.437,2916.8
93.434,2915.4
93.431,2913.9
93.428,2912.5
93.424,2911.1
93.421,2909.7
93.416,2908.3
93.412,2906.9
93.408,2905.6
93.403,2904.2
93.398,2902.9
93.393,2901.6
93.388,2900.2
93.382,2898.9
93.377,2897.7
93.371,2896.4
93.365,2895.2
93.358,2893.9
93.352,2892.7
93.345,2891.5
93.339,2890.3
93.332,2889.2
93.325,2888
93.317,2886.9
93.31,2885.8
93.303,2884.8
93.295,2883.7
93.287,2882.7
93.279,2881.7
93.271,2880.7
93.263,2879.8
93.255,2878.8
93.247,2877.9
93.238,2877.1
93.23,2876.2
93.221,2875.4
93.212,2874.6
93.204,2873.8
93.195,2873.1
93.186,2872.4
93.177,2871.7
93.168,2871.1
93.159,2870.5
93.149,2869.9
93.14,2869.3
93.131,2868.8
93.122,2868.3
93.113,2867.9
93.103,2867.5
93.094,2867.1
93.084,2866.7
93.075,2866.4
93.066,2866.1
