19.655,1346.3
19.671,1347.1
19.687,1347.9
19.704,1348.7
19.72,1349.5
19.736,1350.2
19.752,1351
19.768,1351.8
19.784,1352.6
19.8,1353.3
19.816,1354.1
19.832,1354.9
19.848,1355.6
19.864,1356.4
19.88,1357.1
19.896,1357.9
19.912,1358.6
19.927,1359.4
19.943,1360.1
19.959,1360.9
19.974,1361.6
19.99,1362.3
20.005,1363.1
20.021,1363.8
20.036,1364.5
20.052,1384.1
20.133,1729.9
20.332,2027.1
20.637,2227.3
20.858,2585.6
21.286,2745.4
21.794,2838.9
22.335,2901.7
22.887,2950.3
23.438,2993.3
23.984,3034.4
24.527,3074.7
25.066,3117.8
25.604,3161.6
26.14,3206
26.672,3253.3
27.203,3301.7
27.731,3351.3
28.26,3401
28.788,3451.2
29.315,3501.8
29.843,3552.2
30.37,3602.4
30.897,3651.1
31.422,3698.6
31.942,3747.4
32.457,3797.3
32.968,3846.8
33.477,3895.7
33.982,3944
34.485,3991.8
34.984,4038.9
35.48,4085.3
35.972,4131.1
36.461,4176.3
36.947,4221
37.429,4265
37.908,4308.6
38.384,4351.6
38.857,4394
39.326,4435.6
39.791,4476.2
40.837,3713.9
41.452,3402.6
41.901,3268.4
42.275,3221.8
42.62,3216.6
42.956,3226.1
43.289,3240.2
43.621,3255.7
43.952,3272
44.281,3289.8
44.611,3307.9
44.939,3326.1
45.268,3344.3
45.596,3362.4
45.924,3380.7
46.251,3399.4
46.578,3418.2
46.905,3437
47.232,3455.7
47.559,3474.4
47.886,3493
48.212,3511.6
48.539,3530.6
48.865,3549.6
49.191,3568.6
49.516,3587.6
49.842,3606.4
50.167,3624.7
50.492,3642.7
50.815,3660.6
51.138,3678.4
51.46,3696.1
51.781,3713.7
52.101,3731.2
52.421,3748.7
52.739,3766
53.057,3783.2
53.374,3801.3
53.689,3819.8
54.003,3838.3
54.316,3856.8
54.629,3875.1
54.94,3893.4
55.251,3911.5
55.56,3929.6
55.869,3947.6
56.177,3965.5
56.484,3983.3
56.79,4001
57.095,4018.6
57.399,4036.1
57.702,4053.4
58.004,4070.7
58.306,4087.8
58.606,4104.9
58.905,4121.9
59.203,4138.7
59.501,4155.5
59.797,4172.2
60.092,4188.8
60.387,4205.4
60.68,4221.8
